Timestamp,T_avg,Idir,Idiff,RH,T_avg1,Idir1,Idiff1,RH1,Hzgb1,T_avg2,Idir2,Idiff2,RH2,Hzgb2,T_avg24,Idir24,Idiff24,RH24,Hzgb24,T_avg168,Idir168,Idiff168,RH168,Hzgb168
2017-01-20 05:00:00,-4.695833333333333,0.0,0.0,73.75,-4.387499999999998,0.0,0.0,71.33333333333333,18.0,-4.458333333333333,0.0,0.0,72.25,18.0,-2.154166666666667,0.0,0.0,67.16666666666667,19.0,6.949999999999998,0.0,0.0,64.58333333333333,19.983333333333334
2017-01-20 06:00:00,-5.537499999999999,0.0,0.0,76.25,-4.695833333333333,0.0,0.0,73.75,18.0,-4.387499999999998,0.0,0.0,71.33333333333333,18.0,-2.1749999999999994,0.0,0.0,67.0,19.0,5.679166666666667,0.0,0.0,69.91666666666667,20.0
2017-01-20 07:00:00,-5.133333333333334,3.083333333333333,2.75,74.5,-5.537499999999999,0.0,0.0,76.25,18.0,-4.695833333333333,0.0,0.0,73.75,18.0,-2.275,0.0,1.5833333333333333,67.0,19.0,4.7958333333333325,0.0,0.5,72.83333333333333,20.0
2017-01-20 08:00:00,-3.9,127.83333333333331,61.0,72.58333333333333,-5.133333333333334,3.083333333333333,2.75,74.5,18.0,-5.537499999999999,0.0,0.0,76.25,18.0,-2.3291666666666666,0.0,36.41666666666666,67.0,19.0,5.4625,0.0,11.083333333333336,71.33333333333333,20.0
2017-01-20 09:00:00,-2.341666666666667,422.75,81.16666666666667,68.91666666666667,-3.9,127.83333333333331,61.0,72.58333333333333,18.0,-5.133333333333334,3.083333333333333,2.75,74.5,18.0,-1.9083333333333328,151.41666666666666,114.5,65.83333333333333,18.059701492537318,7.079166666666667,0.0,27.25,70.41666666666667,20.491228070175442
2017-01-20 10:00:00,-1.9041666666666668,503.66666666666674,110.58333333333331,66.41666666666667,-2.341666666666667,422.75,81.16666666666667,68.91666666666667,17.151515151515152,-3.9,127.83333333333331,61.0,72.58333333333333,18.0,-1.5041666666666669,244.66666666666663,151.16666666666666,64.08333333333333,17.555555555555557,6.854166666666665,0.0,56.25,74.33333333333333,21.466666666666665
2017-01-20 11:00:00,-0.8583333333333334,566.4166666666666,119.33333333333331,64.08333333333333,-1.9041666666666668,503.66666666666674,110.58333333333331,66.41666666666667,16.64179104477612,-2.341666666666667,422.75,81.16666666666667,68.91666666666667,17.151515151515152,-1.3250000000000002,183.33333333333331,241.91666666666663,64.25,16.53846153846154,7.5125,1.8333333333333333,114.41666666666669,77.16666666666667,22.0
2017-01-20 12:00:00,-0.43333333333333335,582.5833333333334,119.83333333333331,63.66666666666666,-0.8583333333333334,566.4166666666666,119.33333333333331,64.08333333333333,16.0,-1.9041666666666668,503.66666666666674,110.58333333333331,66.41666666666667,16.64179104477612,-0.7458333333333332,85.66666666666667,289.5,63.16666666666666,16.402985074626866,11.0125,141.83333333333334,186.0,69.83333333333333,24.32857142857143
2017-01-20 13:00:00,0.5708333333333334,600.1666666666666,103.91666666666669,61.08333333333334,-0.43333333333333335,582.5833333333334,119.83333333333331,63.66666666666666,15.136363636363635,-0.8583333333333334,566.4166666666666,119.33333333333331,64.08333333333333,16.0,-0.12083333333333335,598.3333333333334,133.25,60.58333333333334,16.59090909090909,9.566666666666666,0.0,9.5,74.25,24.53448275862069
2017-01-20 14:00:00,0.7666666666666666,551.3333333333334,80.0,59.08333333333334,0.5708333333333334,600.1666666666666,103.91666666666669,61.08333333333334,15.0,-0.43333333333333335,582.5833333333334,119.83333333333331,63.66666666666666,15.136363636363635,2.3129646346357427e-18,505.16666666666674,81.91666666666667,58.41666666666666,16.0,4.579166666666667,0.0,5.75,85.33333333333333,24.0
2017-01-20 15:00:00,0.4208333333333332,424.83333333333326,50.25,58.83333333333334,0.7666666666666666,551.3333333333334,80.0,59.08333333333334,15.0,0.5708333333333334,600.1666666666666,103.91666666666669,61.08333333333334,15.0,-0.325,429.66666666666674,50.33333333333334,57.58333333333334,15.070422535211268,0.3541666666666667,0.5833333333333334,1.0,91.58333333333331,23.017543859649123
2017-01-20 16:00:00,-0.6958333333333333,112.08333333333331,12.583333333333336,61.16666666666666,0.4208333333333332,424.83333333333326,50.25,58.83333333333334,15.0,0.7666666666666666,551.3333333333334,80.0,59.08333333333334,15.0,-1.1416666666666668,47.16666666666666,11.166666666666664,60.25,15.921875,0.225,0.0,0.0,94.75,22.05084745762712
2017-01-20 17:00:00,-1.6958333333333335,0.0,0.0,64.66666666666667,-0.6958333333333333,112.08333333333331,12.583333333333336,61.16666666666666,14.656716417910447,0.4208333333333332,424.83333333333326,50.25,58.83333333333334,15.0,-1.8625,0.0,0.0,62.91666666666666,16.0,0.2125,0.0,0.0,95.33333333333331,22.0
2017-01-20 18:00:00,-1.7875,0.0,0.0,65.08333333333333,-1.6958333333333335,0.0,0.0,64.66666666666667,14.323076923076925,-0.6958333333333333,112.08333333333331,12.583333333333336,61.16666666666666,14.656716417910447,-2.0541666666666667,0.0,0.0,62.16666666666666,17.29032258064516,0.08750000000000001,0.0,0.0,95.75,21.571428571428577
2017-01-20 19:00:00,-1.945833333333333,0.0,0.0,66.83333333333333,-1.7875,0.0,0.0,65.08333333333333,15.0,-1.6958333333333335,0.0,0.0,64.66666666666667,14.323076923076925,-2.1125000000000003,0.0,0.0,62.16666666666666,18.42372881355932,0.21666666666666665,0.0,0.0,95.83333333333331,21.0
2017-01-20 20:00:00,-2.425,0.0,0.0,68.16666666666667,-1.945833333333333,0.0,0.0,66.83333333333333,14.5,-1.7875,0.0,0.0,65.08333333333333,15.0,-2.041666666666667,0.0,0.0,62.58333333333334,18.603174603174605,0.16249999999999998,0.0,0.0,96.0,21.0
2017-01-20 21:00:00,-3.0250000000000004,0.0,0.0,69.66666666666667,-2.425,0.0,0.0,68.16666666666667,15.0,-1.945833333333333,0.0,0.0,66.83333333333333,14.5,-2.2916666666666665,0.0,0.0,63.66666666666666,18.0,0.34166666666666673,0.0,0.0,96.0,21.0
2017-01-20 22:00:00,-3.2416666666666663,0.0,0.0,70.0,-3.0250000000000004,0.0,0.0,69.66666666666667,15.0,-2.425,0.0,0.0,68.16666666666667,15.0,-2.5708333333333333,0.0,0.0,64.16666666666667,18.0,0.6083333333333333,0.0,0.0,95.91666666666669,21.0
2017-01-20 23:00:00,-3.2458333333333336,0.0,0.0,70.25,-3.2416666666666663,0.0,0.0,70.0,15.0,-3.0250000000000004,0.0,0.0,69.66666666666667,15.0,-3.2125000000000004,0.0,0.0,66.25,18.0,0.6,0.0,0.0,95.0,21.0
2017-01-21 00:00:00,-3.579166666666666,0.0,0.0,72.83333333333333,-3.2458333333333336,0.0,0.0,70.25,15.0,-3.2416666666666663,0.0,0.0,70.0,15.0,-3.558333333333333,0.0,0.0,67.83333333333333,18.0,0.6291666666666667,0.0,0.0,94.58333333333331,21.0
2017-01-21 01:00:00,-4.808333333333334,0.0,0.0,75.75,-3.579166666666666,0.0,0.0,72.83333333333333,15.0,-3.2458333333333336,0.0,0.0,70.25,15.0,-4.020833333333333,0.0,0.0,71.08333333333333,18.0,0.7833333333333335,0.0,0.0,93.83333333333331,21.0
2017-01-21 02:00:00,-5.7375,0.0,0.0,77.25,-4.808333333333334,0.0,0.0,75.75,15.0,-3.579166666666666,0.0,0.0,72.83333333333333,15.0,-4.329166666666667,0.0,0.0,71.91666666666667,18.0,0.6625,0.0,0.0,94.0,21.0
2017-01-21 03:00:00,-6.091666666666668,0.0,0.0,77.75,-5.7375,0.0,0.0,77.25,15.0,-4.808333333333334,0.0,0.0,75.75,15.0,-4.458333333333333,0.0,0.0,72.25,18.0,0.5583333333333332,0.0,0.0,94.75,21.0
2017-01-21 04:00:00,-6.195833333333333,0.0,0.0,76.08333333333333,-6.091666666666668,0.0,0.0,77.75,15.0,-5.7375,0.0,0.0,77.25,15.0,-4.387499999999998,0.0,0.0,71.33333333333333,18.0,0.6625000000000001,0.0,0.0,93.91666666666669,21.0
2017-01-21 05:00:00,-6.675000000000002,0.0,0.0,79.5,-6.195833333333333,0.0,0.0,76.08333333333333,14.714285714285715,-6.091666666666668,0.0,0.0,77.75,15.0,-4.695833333333333,0.0,0.0,73.75,18.0,0.4708333333333333,0.0,0.0,93.08333333333331,21.0
2017-01-21 06:00:00,-6.4541666666666675,0.0,0.0,80.33333333333333,-6.675000000000002,0.0,0.0,79.5,14.813953488372093,-6.195833333333333,0.0,0.0,76.08333333333333,14.714285714285715,-5.537499999999999,0.0,0.0,76.25,18.0,0.8083333333333335,0.0,0.0,91.25,21.0
2017-01-21 07:00:00,-6.1875,0.0,2.6666666666666665,78.5,-6.4541666666666675,0.0,0.0,80.33333333333333,14.517647058823528,-6.675000000000002,0.0,0.0,79.5,14.813953488372093,-5.133333333333334,3.083333333333333,2.75,74.5,18.0,1.133333333333333,0.0,1.0833333333333333,90.0,20.63793103448276
2017-01-21 08:00:00,-5.2875,84.58333333333333,56.0,76.75,-6.1875,0.0,2.6666666666666665,78.5,14.223529411764705,-6.4541666666666675,0.0,0.0,80.33333333333333,14.517647058823528,-3.9,127.83333333333331,61.0,72.58333333333333,18.0,1.3083333333333331,4.25,37.25,89.91666666666669,20.0
2017-01-21 09:00:00,-5.241666666666667,1.5,68.83333333333333,75.08333333333333,-5.2875,84.58333333333333,56.0,76.75,14.0,-6.1875,0.0,2.6666666666666665,78.5,14.223529411764705,-2.341666666666667,422.75,81.16666666666667,68.91666666666667,17.151515151515152,1.6458333333333337,0.08333333333333333,73.33333333333333,87.91666666666669,20.0
2017-01-21 10:00:00,-6.570833333333333,1.0,147.16666666666666,75.58333333333333,-5.241666666666667,1.5,68.83333333333333,75.08333333333333,14.506666666666666,-5.2875,84.58333333333333,56.0,76.75,14.0,-1.9041666666666668,503.66666666666674,110.58333333333331,66.41666666666667,16.64179104477612,2.3833333333333333,252.0,133.83333333333334,85.16666666666667,20.0
