Timestamp,CO2zgb
2016-07-03 01:00:00,1947.6875
2016-07-03 02:00:00,1951.2941176470588
2016-07-03 03:00:00,1963.4
2016-07-03 04:00:00,1971.5
2016-07-03 05:00:00,1964.8695652173913
2016-07-03 06:00:00,1944.2
2016-07-03 07:00:00,1944.8947368421052
2016-07-03 08:00:00,1931.5
2016-07-03 09:00:00,1931.111111111111
2016-07-03 10:00:00,1932.851851851852
2016-07-03 11:00:00,1910.75
2016-07-03 12:00:00,1881.0714285714287
2016-07-03 13:00:00,1872.421052631579
2016-07-03 14:00:00,1880.7391304347825
2016-07-03 15:00:00,1887.341463414634
2016-07-03 16:00:00,1881.590909090909
2016-07-03 17:00:00,1880.25
2016-07-03 18:00:00,1867.2
2016-07-03 19:00:00,1880.7
2016-07-03 20:00:00,1856.6764705882354
2016-07-03 21:00:00,1831.2926829268292
2016-07-03 22:00:00,1822.888888888889
2016-07-03 23:00:00,1840.65625
2016-07-04 00:00:00,1852.7058823529412
2016-07-04 01:00:00,1872.4166666666667
2016-07-04 02:00:00,1881.4814814814815
2016-07-04 03:00:00,1903.8846153846155
2016-07-04 04:00:00,1921.875
2016-07-04 05:00:00,1933.25
2016-07-04 06:00:00,1936.6285714285714
2016-07-04 07:00:00,1969.0238095238096
2016-07-04 08:00:00,2083.3088235294117
2016-07-04 09:00:00,2143.740740740741
2016-07-04 10:00:00,2138.232558139535
2016-07-04 11:00:00,2081.408163265306
2016-07-04 12:00:00,2064.6
2016-07-04 13:00:00,2293.135135135135
2016-07-04 14:00:00,2905.4473684210525
2016-07-04 15:00:00,3070.409090909091
2016-07-04 16:00:00,2704.7340425531916
2016-07-04 17:00:00,2500.4615384615386
2016-07-04 18:00:00,2452.9666666666667
2016-07-04 19:00:00,2760.7567567567567
2016-07-04 20:00:00,2979.169811320755
2016-07-04 21:00:00,2339.9803921568628
2016-07-04 22:00:00,2237.3636363636365
2016-07-04 23:00:00,2224.4166666666665
2016-07-05 00:00:00,2214.8
2016-07-05 01:00:00,2212.2
2016-07-05 02:00:00,2209.301886792453
2016-07-05 03:00:00,2216.125
2016-07-05 04:00:00,2240.684210526316
2016-07-05 05:00:00,2276.1176470588234
2016-07-05 06:00:00,2278.8035714285716
2016-07-05 07:00:00,2264.6065573770493
2016-07-05 08:00:00,2274.943181818182
2016-07-05 09:00:00,2611.9871794871797
2016-07-05 10:00:00,2697.85
2016-07-05 11:00:00,2479.203703703704
2016-07-05 12:00:00,2338.9607843137255
2016-07-05 13:00:00,2254.1075268817203
2016-07-05 14:00:00,2226.1382978723404
2016-07-05 15:00:00,2227.019047619048
2016-07-05 16:00:00,2246.3483146067415
2016-07-05 17:00:00,2522.176470588235
2016-07-05 18:00:00,2435.298076923077
2016-07-05 19:00:00,2408.6417910447763
2016-07-05 20:00:00,2385.9607843137255
2016-07-05 21:00:00,2382.810810810811
2016-07-05 22:00:00,2397.1458333333335
2016-07-05 23:00:00,2402.4
2016-07-06 00:00:00,2404.090909090909
2016-07-06 01:00:00,2392.5897435897436
2016-07-06 02:00:00,2372.282608695652
2016-07-06 03:00:00,2369.5
2016-07-06 04:00:00,2380.764705882353
2016-07-06 05:00:00,2377.8867924528304
2016-07-06 06:00:00,2366.903846153846
2016-07-06 07:00:00,2294.96
2016-07-06 08:00:00,2382.0945945945946
2016-07-06 09:00:00,2756.181818181818
2016-07-06 10:00:00,2921.452631578947
2016-07-06 11:00:00,2739.266666666667
2016-07-06 12:00:00,2591.684210526316
2016-07-06 13:00:00,2420.9375
2016-07-06 14:00:00,2579.7368421052633
2016-07-06 15:00:00,2534.4032258064517
2016-07-06 16:00:00,2467.5454545454545
2016-07-06 17:00:00,2567.304347826087
2016-07-06 18:00:00,2555.3225806451615
2016-07-06 19:00:00,2512.657142857143
2016-07-06 20:00:00,2480.32
2016-07-06 21:00:00,2474.0
